category,amt,city,state,lat,long,city_pop,job,merch_lat,merch_long,is_fraud,age,trans_hour,trans_dayofweek,distance_km
misc_net,40.62,Carlotta,CA,40.507,-123.9743,1139,"Therapist, occupational",41.308853000000006,-123.38058999999998,0,69,7,5,102.17186457479515
entertainment,19.57,Conway,WA,48.34,-122.3456,85,"Research officer, political party",47.670265,-122.567567,0,35,23,6,76.27996563942787
home,47.77,Grenada,CA,41.6125,-122.5258,589,Systems analyst,42.501992,-123.014743,0,73,16,0,106.82679911336278
shopping_pos,7.4,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,39.270197,-106.098702,0,80,4,4,48.58236427061447
travel,4.45,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",38.680021,-108.902854,0,31,13,3,71.19956525408189
home,57.6,Laramie,WY,41.4247,-105.4781,35371,"Pilot, airline",41.992068,-105.981833,0,31,14,5,75.68783023508463
kids_pets,46.25,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),41.953488,-111.054383,0,38,17,3,124.57945595499768
gas_transport,76.75,Malad City,ID,42.1808,-112.262,4154,Nature conservation officer,42.331649,-111.939829,0,58,9,3,31.37494573421587
shopping_net,9.86,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,34.416267,-112.019974,0,38,21,0,95.01454613584718
gas_transport,72.67,Louisiana,MO,39.4336,-91.0664,4593,"Teacher, early years/pre",39.360507,-90.687629,0,79,6,0,33.54634173848145
shopping_net,5.69,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,32.557634,-111.287479,0,31,14,6,83.1824178221577
gas_transport,37.79,Brainard,NE,41.1832,-96.9882,614,Associate Professor,40.363835,-97.156934,0,52,8,5,92.210452017868
travel,8.74,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,38.256733,-122.672913,0,66,21,0,21.15386948015452
misc_pos,1.47,Loving,NM,32.274,-104.0914,1925,Educational psychologist,32.801929,-104.50536,0,68,11,6,70.36943543804068
misc_pos,7.55,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,37.521865000000005,-89.990706,0,35,12,3,106.8395334279119
grocery_pos,87.9,Riverton,WY,43.0351,-108.2024,19408,"Lecturer, higher education",42.717066,-107.423835,0,27,0,1,72.6326368635737
kids_pets,43.11,Red River,NM,36.6659,-105.4694,606,"Surveyor, land/geomatics",37.031983,-106.195872,0,30,19,3,76.39056986120407
shopping_net,6.87,Wales,AK,64.7556,-165.6723,145,"Administrator, education",64.032928,-164.677171,0,79,8,0,93.50809328926036
shopping_pos,9.76,Manville,WY,42.73,-104.7024,241,Educational psychologist,43.678485,-105.605279,0,38,12,2,128.36690468463823
misc_net,9.82,Loving,NM,32.274,-104.0914,1925,Educational psychologist,31.839013,-103.589863,0,67,1,6,67.62735045320315
gas_transport,25.17,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,40.772752,-100.701507,0,37,10,0,56.08124860928838
kids_pets,19.72,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,37.448974,-121.916413,0,60,20,1,70.50858478194013
grocery_pos,266.8,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,33.160831,-111.606054,0,31,10,5,49.30596724724292
shopping_pos,6.87,Odessa,MO,38.9829,-93.9757,9512,Clinical research associate,38.616463,-93.252511,0,46,14,4,74.75151032642431
food_dining,42.08,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,43.759467,-108.564056,0,34,22,0,88.10839069682947
personal_care,21.03,Weeping Water,NE,40.8731,-96.1528,1517,Dealer,41.642254,-96.160434,0,67,17,1,85.52840310141663
misc_pos,21.79,Burlington,WA,48.4786,-122.3345,14871,Public house manager,47.539044,-122.294352,0,45,11,5,104.51653799123643
shopping_pos,2.8,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,43.785387,-116.257312,0,49,18,0,20.5244425794624
personal_care,63.9,Burlington,WA,48.4786,-122.3345,14871,Public house manager,49.029574,-121.770344,0,46,21,4,73.9181657146141
entertainment,79.96,Redford,MO,37.3272,-91.0243,241,Investment analyst,36.651921,-91.924003,0,45,16,0,109.65058553031304
misc_pos,64.36,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,39.112072,-94.643737,0,32,9,4,17.180328298147344
kids_pets,65.18,Redford,MO,37.3272,-91.0243,241,Investment analyst,36.699557,-91.71752,0,44,23,4,93.05391265860605
shopping_pos,350.42,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,38.03519,-122.11177,0,59,3,6,6.662510567547834
misc_pos,336.61,Cascade Locks,OR,45.67100000000001,-121.8686,1288,Barrister,45.465111,-122.235034,0,83,3,6,36.57546629755282
grocery_pos,72.43,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,34.738732,-118.130035,0,46,11,5,92.74588764273368
personal_care,10.71,Gardiner,OR,43.7857,-124.1437,260,"Engineer, maintenance",43.151697,-123.338373,0,63,22,4,95.88234457945596
health_fitness,40.82,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,33.025256,-117.14544,0,49,12,5,84.0570647704235
shopping_net,7.99,Sacramento,CA,38.5662,-121.3286,757530,Magazine features editor,38.547607,-121.61614099999998,0,41,13,5,25.08795106842647
shopping_net,2.01,Conway,WA,48.34,-122.3456,85,"Research officer, political party",48.511284,-123.015413,0,36,16,1,52.96669301895934
health_fitness,43.61,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,36.372851,-90.332334,0,40,17,0,73.4979362988722
gas_transport,74.48,San Diego,CA,33.0067,-117.069,1241364,"Pharmacist, hospital",32.692603000000005,-117.805672,0,59,4,5,77.17124226975184
gas_transport,52.63,Ballwin,MO,38.577,-90.5255,92608,"Engineer, communications",39.267772,-90.124884,0,17,11,0,84.2668073069452
shopping_pos,6.05,Ballwin,MO,38.577,-90.5255,92608,"Engineer, communications",37.89247,-90.303413,0,18,15,0,78.54892062699405
entertainment,23.03,Colorado Springs,CO,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,39.328164,-103.886253,0,28,16,4,82.46692943450124
personal_care,50.73,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,34.276894,-111.675752,0,32,15,1,122.14781400108302
personal_care,83.17,Cardwell,MO,36.0434,-90.2907,1120,Television floor manager,35.969777,-90.237522,0,62,18,0,9.481557241232958
grocery_pos,139.23,Ashford,WA,46.7531,-121.9898,759,Video editor,47.176283000000005,-121.944039,0,62,10,6,47.183758223390704
health_fitness,78.53,Helm,CA,36.4992,-120.0936,123,Early years teacher,36.540572,-119.968892,0,47,19,1,12.056327470281934
shopping_pos,115.89,Rock Springs,WY,41.606,-109.23,27971,Music therapist,41.449886,-109.795113,0,35,18,1,50.14286852413163
food_dining,12.5,Colorado Springs,CO,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,38.148322,-105.163734,0,27,18,1,93.3856031814107
shopping_pos,1.19,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,37.858449,-94.536594,0,30,18,0,118.75109609676673
misc_net,95.36,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,47.286679,-116.943709,0,19,13,1,12.355443405701699
grocery_pos,89.6,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,48.314047,-117.306712,0,41,8,5,92.12343632188859
entertainment,16.42,Greenview,CA,41.5403,-122.9366,308,Call centre manager,41.745236,-123.456252,0,62,22,2,48.82501939195212
personal_care,26.5,Carlotta,CA,40.507,-123.9743,1139,"Therapist, occupational",40.488746,-124.003555,0,69,23,1,3.1998453409539893
misc_pos,5.4,Cascade Locks,OR,45.67100000000001,-121.8686,1288,Barrister,45.942959,-121.951396,0,84,11,5,30.913933769215056
entertainment,171.79,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,33.819739,-110.786667,0,32,20,6,65.73997270213263
gas_transport,65.31,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,46.510573,-117.358344,0,21,11,0,82.39901187640928
grocery_net,49.09,Kissee Mills,MO,36.6704,-93.0377,1201,"Engineer, agricultural",36.259285,-93.95517,0,39,1,2,93.92034815014328
food_dining,28.71,Mesa,ID,44.6255,-116.4493,129,Cartographer,43.737202,-117.014241,0,54,18,2,108.56172053586076
home,50.41,Colorado Springs,CO,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,38.994525,-105.612388,0,26,23,6,83.59056199674984
health_fitness,30.81,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,32.849963,-111.327099,0,39,18,0,104.26608908937312
personal_care,6.53,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,47.182996,-121.091055,0,36,22,5,77.61445658601114
shopping_pos,138.92,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,44.350841,-116.572723,0,48,16,6,78.77670582112628
home,94.06,Manley,NE,40.9207,-96.168,206,Human resources officer,40.970314,-96.744835,0,52,16,0,48.76092188276486
personal_care,41.67,Hawthorne,CA,33.9143,-118.3493,93193,"Editor, magazine features",33.724653,-117.889684,0,24,13,0,47.40770959059515
food_dining,8.39,Iliff,CO,40.7692,-103.0968,648,Community arts worker,40.614259,-102.965046,0,50,23,3,20.499299238604497
shopping_pos,4.63,Campbell,NE,40.2967,-98.737,493,"Surveyor, minerals",40.333056,-97.941334,0,79,10,5,67.58226038903646
grocery_pos,59.27,Moab,UT,38.5677,-109.5271,9772,Location manager,39.488162,-108.716518,0,29,1,3,124.00772434852439
food_dining,23.72,San Jose,CA,37.3304,-121.7913,973849,Science writer,36.677232,-121.55253799999998,0,64,11,0,75.66028499234734
home,105.35,Louisiana,MO,39.4336,-91.0664,4593,"Teacher, early years/pre",38.697218,-90.631655,0,79,21,0,90.07420915233963
kids_pets,134.82,Greenview,CA,41.5403,-122.9366,308,Call centre manager,41.737198,-122.870245,0,61,22,0,22.577777491072634
food_dining,27.48,Luray,MO,40.4931,-91.8912,519,Town planner,40.647462,-90.897461,0,54,23,1,85.67230340338787
health_fitness,5.39,Mound City,MO,40.1362,-95.2138,1631,Architect,39.772017,-94.865487,0,66,20,3,50.21269698164031
gas_transport,61.9,Mound City,MO,40.1362,-95.2138,1631,Architect,40.887394,-94.949448,0,67,5,2,86.46671522766299
grocery_pos,40.61,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,36.90723,-120.870418,0,22,19,0,94.23767429157986
shopping_pos,9.1,Unionville,MO,40.4815,-92.9951,3805,"Investment banker, corporate",40.097398,-93.443213,0,68,8,4,57.1730299768161
kids_pets,47.73,Kirk,CO,39.6171,-102.4776,207,Network engineer,40.587671,-101.491941,0,64,21,1,136.65503572237594
home,63.95,Vancouver,WA,45.6892,-122.6616,299480,Teaching laboratory technician,45.003089,-122.005141,0,35,13,4,91.93625734939921
grocery_pos,132.72,Colton,WA,46.5901,-117.1692,761,Chief Marketing Officer,46.674249,-117.6895,0,76,8,4,40.814594357499374
grocery_pos,105.07,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,35.884586,-89.268201,0,40,2,6,97.86791710301091
grocery_pos,131.72,Browning,MO,40.029,-93.1607,602,Cytogeneticist,40.209453,-94.154068,0,65,1,2,86.81747316396165
health_fitness,129.25,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,42.903696,-115.432501,0,49,18,1,115.80739496275638
grocery_pos,112.92,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",41.60127,-99.43154,0,38,5,4,54.96811865962842
health_fitness,72.8,Athena,OR,45.8289,-118.4971,1302,Dealer,45.327175,-118.496964,0,43,16,6,55.789275574833944
personal_care,38.18,Rock Springs,WY,41.606,-109.23,27971,Music therapist,41.224423,-108.774282,0,36,20,1,56.95943980484913
health_fitness,34.76,Ashford,WA,46.7531,-121.9898,759,Video editor,46.7577,-121.25887,0,63,19,6,55.68530165622543
personal_care,60.56,Sun City,CA,33.7467,-117.1721,54287,"Designer, exhibition/display",34.473690999999995,-116.794674,0,48,19,1,87.98920597143669
grocery_pos,77.56,Altonah,UT,40.3207,-110.436,302,"Sales professional, IT",40.555609,-111.343548,0,30,1,4,81.1264848099536
grocery_pos,83.12,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,43.749766,-108.623335,0,43,3,1,85.7258208119288
grocery_pos,110.96,Aurora,CO,39.6662,-104.835,389246,"Scientist, marine",40.655151,-105.209407,0,50,1,6,114.47633048551464
misc_net,261.4,Sun City,CA,33.7467,-117.1721,54287,"Designer, exhibition/display",33.103517,-116.85378,0,47,9,4,77.37954159587281
grocery_pos,137.68,Manley,NE,40.9207,-96.168,206,Human resources officer,40.769037,-95.331787,0,53,9,0,72.33284456381361
travel,4.55,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",34.143182,-105.823335,0,30,18,0,96.52255542945218
personal_care,19.55,Owensville,MO,38.3511,-91.4867,6703,Naval architect,37.924688,-91.131745,0,21,20,0,56.67325642082039
travel,1799.33,Eugene,OR,44.0385,-123.0614,191096,"Scientist, physiological",44.288587,-122.983511,0,55,13,4,28.493988221438144
shopping_net,98.84,Ravenna,NE,41.0233,-98.9041,2202,"Solicitor, Scotland",41.297436,-98.358489,0,46,5,0,54.91324007588814
home,48.6,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",39.949236,-108.802022,0,32,19,6,126.53862461698704
kids_pets,50.53,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,39.303427,-94.124269,0,45,21,1,88.20995669485546
entertainment,70.09,Wheaton,MO,36.7651,-94.0492,760,Production manager,36.974018,-93.158999,0,35,16,4,82.52574398441323
entertainment,31.71,Gardiner,OR,43.7857,-124.1437,260,"Engineer, maintenance",44.732466,-124.003336,0,62,23,5,105.8673077446487
food_dining,69.13,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,39.116039,-123.367568,0,64,20,3,104.77195886215587
shopping_net,204.0,Iliff,CO,40.7692,-103.0968,648,Community arts worker,40.759335,-103.767236,0,50,7,3,56.47417129413115
shopping_net,9.79,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,38.654375,-90.090978,0,34,15,2,35.812216423209506
kids_pets,15.37,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,41.914362,-101.289426,0,37,21,2,85.30944736151244
gas_transport,84.39,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,37.830278,-93.133982,0,31,1,1,124.52782336878825
shopping_pos,3.94,Shedd,OR,44.453,-123.1065,917,Radio broadcast assistant,44.116252,-123.936681,0,24,16,5,75.95490464297836
food_dining,66.37,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,39.20335,-105.593977,0,40,14,5,61.244805533804524
entertainment,91.34,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,42.839911,-116.257664,0,48,14,6,91.1383504029455
grocery_pos,204.21,Littleton,CO,39.5994,-105.0044,320420,Water engineer,39.796996,-104.237923,0,43,10,4,69.15905885832032
gas_transport,81.24,Carroll,NE,42.277,-97.1926,566,Metallurgist,42.900684000000005,-96.448909,0,44,7,0,92.2820716077397
shopping_net,9.14,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,37.200884,-121.872765,0,60,9,6,97.95287581935048
entertainment,62.61,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,32.757944,-111.050813,0,31,20,3,59.18459566659585
home,12.69,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,39.608852,-106.751039,0,79,22,6,33.074941544758694
misc_pos,1.56,Powell Butte,OR,44.2415,-121.0113,2016,Local government officer,43.559709000000005,-121.562952,0,65,9,0,87.75451060273467
food_dining,1.07,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,39.690713,-97.884275,0,68,12,2,107.2126375550293
gas_transport,71.86,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",40.556585,-99.356437,0,39,3,5,115.02433764333446
kids_pets,45.73,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),42.621098,-96.834391,0,92,14,1,103.5763127199014
gas_transport,50.65,Mound City,MO,40.1362,-95.2138,1631,Architect,39.317287,-95.342189,0,67,1,4,91.71852015594318
shopping_pos,8.46,Altonah,UT,40.3207,-110.436,302,"Sales professional, IT",40.329608,-109.966689,0,30,22,2,39.797308418666134
grocery_pos,104.94,Kissee Mills,MO,36.6704,-93.0377,1201,"Engineer, agricultural",36.005601,-92.080052,0,40,4,2,113.23461853603904
misc_pos,3.58,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",35.302413,-105.409714,0,32,13,2,68.70829576223512
shopping_net,113.28,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,47.096373,-117.846298,0,20,21,1,59.59202350926826
kids_pets,93.57,Daly City,CA,37.6787,-122.478,107941,"Buyer, industrial",37.571265,-121.630629,0,29,16,2,75.57695588365455
travel,510.16,Athena,OR,45.8289,-118.4971,1302,Dealer,44.944799,-118.031394,0,44,16,6,104.81868393507764
shopping_pos,169.35,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",34.673758,-106.68158,0,32,15,0,66.61299917708703
gas_transport,28.36,Sixes,OR,42.825,-124.4409,217,Retail merchandiser,42.201768,-125.40712,0,91,2,4,105.23363493614076
misc_pos,36.52,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,40.549776,-104.829701,0,41,0,6,111.96761546340969
food_dining,2.25,Hatch,UT,37.7175,-112.4777,258,Geoscientist,38.107354,-112.140045,0,58,20,5,52.50362870126021
food_dining,4.65,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,36.636963,-89.455764,0,40,17,2,17.717966466482594
home,30.1,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,33.332366,-118.183227,0,47,18,0,64.42888967658706
food_dining,34.67,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,38.917679,-94.281193,0,29,20,6,38.32877372308059
shopping_net,3.44,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",35.616504,-106.124657,0,31,15,0,70.0258046621085
home,56.01,Napa,CA,38.4549,-122.2564,94014,Airline pilot,38.195976,-122.27805,0,35,20,5,28.852910450153438
health_fitness,50.17,Weeping Water,NE,40.8731,-96.1528,1517,Dealer,40.689438,-95.302999,0,68,20,5,74.40839689686567
grocery_net,49.97,Smith River,CA,41.9404,-124.1587,1930,Web designer,42.175272,-123.830017,0,36,9,0,37.66185863586871
shopping_pos,8.36,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,37.09534,-121.25951200000002,0,23,20,0,53.85958512182272
food_dining,77.11,Lake Oswego,OR,45.4093,-122.6847,42817,Planning and development surveyor,45.358479,-122.20368700000002,0,36,19,2,37.98881046265609
misc_pos,2.97,Fullerton,NE,41.36600000000001,-98.0054,1749,"Surveyor, mining",40.733214,-98.785014,0,47,20,0,96.04543120709464
food_dining,21.41,Omaha,NE,41.2064,-95.9953,518429,"Surveyor, land/geomatics",41.453434,-95.052014,0,23,18,0,83.41488602029783
shopping_net,160.11,Burbank,WA,46.1966,-118.9017,3684,Musician,45.212507,-119.067266,0,37,13,6,110.17878050229332
shopping_net,4.89,Kirtland Afb,NM,35.0203,-106.5503,310,"Surveyor, land/geomatics",34.500527000000005,-107.218161,0,41,15,3,84.03894443441494
misc_net,49.73,American Fork,UT,40.3928,-111.7941,42384,Futures trader,40.353521,-112.476827,0,27,10,1,58.000350816595386
home,179.36,Ballwin,MO,38.577,-90.5255,92608,"Engineer, communications",37.949756,-91.159737,0,18,18,1,89.05432114828835
shopping_net,1.41,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",38.575178,-110.594791,0,33,16,4,97.16975841202009
home,35.42,Laramie,WY,41.4247,-105.4781,35371,"Pilot, airline",41.163362,-106.451565,0,32,17,3,86.36270043234107
gas_transport,56.68,Cascade Locks,OR,45.67100000000001,-121.8686,1288,Barrister,46.608416,-121.026479,0,83,6,6,122.77825326579301
personal_care,1.42,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",34.331137,-106.985846,0,32,21,4,111.83017734113663
shopping_net,1.28,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",34.753504,-105.939536,0,31,15,2,28.42021052318018
health_fitness,62.38,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,33.956616,-117.902501,0,49,22,0,41.89079560069844
shopping_pos,153.81,Newhall,CA,34.3795,-118.523,34882,Health physicist,34.504361,-118.847996,0,48,19,6,32.878194484929736
shopping_pos,2.79,Ruidoso,NM,33.3305,-105.6933,8874,Licensed conveyancer,34.047359,-105.100856,0,19,16,2,96.73819314572793
home,48.37,Westfir,OR,43.7575,-122.481,597,Forensic psychologist,44.410457,-123.393103,0,57,22,5,102.85350383608473
gas_transport,54.52,Hatch,UT,37.7175,-112.4777,258,Geoscientist,37.115726,-112.719935,0,58,8,6,70.25071666650544
shopping_net,52.18,Parks,AZ,35.2563,-111.95,759,"Geologist, engineering",35.275002,-111.900446,0,62,2,6,4.956325619707339
